#\*l[\oA]	F(\*l)
 10984.4  9.37444e-01
 10985.0  9.21882e-01
 10985.7  9.84897e-01
 10986.3  1.04908e+00
 10986.9  1.13102e+00
 10987.6  1.01022e+00
 10988.2  9.98623e-01
 10988.8  1.03751e+00
 10989.5  1.12788e+00
 10990.1  1.08349e+00
 10990.7  9.41612e-01
 10991.4  9.86839e-01
 10992.0  8.69267e-01
 10992.7  7.99193e-01
 10993.3  7.85353e-01
 10993.9  8.38173e-01
 10994.6  8.21859e-01
 10995.2  8.69396e-01
 10995.8  9.17867e-01
 10996.5  1.11602e+00
 10997.1  1.03550e+00
 10997.7  1.03961e+00
 10998.4  9.85567e-01
 10999.0  1.04536e+00
 10999.6  1.05164e+00
 11000.3  1.07949e+00
 11000.9  1.08887e+00
 11001.5  8.84643e-01
 11002.2  8.76585e-01
 11002.8  8.20480e-01
 11003.4  9.30702e-01
 11004.1  8.99886e-01
 11004.7  1.19359e+00
 11005.3  1.15201e+00
 11006.0  8.98996e-01
 11006.6  7.47548e-01
 11007.2  9.38430e-01
 11007.9  1.03012e+00
 11008.5  9.60198e-01
 11009.2  1.16387e+00
 11009.8  1.05573e+00
 11010.4  1.17232e+00
 11011.1  1.04766e+00
 11011.7  1.14894e+00
 11012.3  9.28927e-01
 11013.0  1.04757e+00
 11013.6  9.01391e-01
 11014.2  8.15725e-01
 11014.9  8.19134e-01
 11015.5  5.64721e-01
 11016.1  1.01276e+00
 11016.8  8.53825e-01
 11017.4  8.03474e-01
 11018.0  9.27627e-01
 11018.7  1.13295e+00
 11019.3  1.04782e+00
