#\*l[\oA]	F(\*l)
 10832.3  4.72156e+00
 10833.0  4.72462e+00
 10833.6  4.72767e+00
 10834.2  4.73073e+00
 10834.9  4.73379e+00
 10835.5  4.73685e+00
 10836.1  4.73991e+00
 10836.8  4.74297e+00
 10837.4  4.74877e+00
 10838.0  4.73832e+00
 10838.7  4.72789e+00
 10839.3  4.71744e+00
 10839.9  4.70701e+00
 10840.6  4.69656e+00
 10841.2  4.68611e+00
 10841.8  4.67568e+00
 10842.5  4.66523e+00
 10843.1  4.65479e+00
 10843.7  4.64434e+00
 10844.4  4.63807e+00
 10845.0  4.61609e+00
 10845.6  4.59415e+00
 10846.3  4.57218e+00
 10846.9  4.55023e+00
 10847.5  4.52826e+00
 10848.2  4.54185e+00
 10848.8  4.54785e+00
 10849.4  4.57196e+00
 10850.1  4.59611e+00
 10850.7  4.62023e+00
 10851.3  4.64437e+00
 10852.0  4.66852e+00
 10852.6  4.69264e+00
 10853.3  4.71679e+00
 10853.9  4.74090e+00
 10854.5  4.76505e+00
 10855.2  4.77308e+00
 10855.8  4.78303e+00
 10856.4  4.79296e+00
 10857.1  4.80290e+00
 10857.7  4.81283e+00
 10858.3  4.82278e+00
 10859.0  4.83270e+00
 10859.6  4.84265e+00
 10860.2  4.85258e+00
 10860.9  4.86252e+00
 10861.5  4.87245e+00
 10862.1  4.88319e+00
 10862.8  4.88819e+00
 10863.4  4.89319e+00
 10864.0  4.89819e+00
 10864.7  4.90319e+00
 10865.3  4.90820e+00
 10865.9  4.91319e+00
 10866.6  4.91820e+00
 10867.2  4.92319e+00
 10867.8  4.92820e+00
 10868.5  4.93319e+00
 10869.1  4.93820e+00
 10869.7  4.94319e+00
 10870.4  4.93382e+00
 10871.0  4.86377e+00
 10871.6  4.82587e+00
 10872.3  4.78803e+00
 10872.9  4.75014e+00
 10873.5  4.71224e+00
 10874.2  4.67440e+00
 10874.8  4.63650e+00
 10875.5  4.59866e+00
 10876.1  4.56077e+00
 10876.7  4.53227e+00
 10877.4  4.50266e+00
 10878.0  4.47309e+00
 10878.6  4.44348e+00
