#\*l[\oA]	F(\*l)
 10707.6  1.04094e+00
 10708.3  1.04206e+00
 10708.9  1.04519e+00
 10709.5  1.05626e+00
 10710.2  1.06448e+00
 10710.8  1.05245e+00
 10711.4  1.02610e+00
 10712.1  1.00942e+00
 10712.7  1.00383e+00
 10713.3  1.00191e+00
 10714.0  9.98114e-01
 10714.6  1.00567e+00
 10715.2  1.00437e+00
 10715.9  9.84323e-01
 10716.5  9.80635e-01
 10717.1  9.86816e-01
 10717.8  9.87291e-01
 10718.4  9.83350e-01
 10719.0  9.90647e-01
 10719.7  9.89840e-01
 10720.3  9.75843e-01
 10720.9  9.78268e-01
 10721.6  9.90079e-01
 10722.2  9.88786e-01
 10722.8  9.82671e-01
 10723.5  9.90418e-01
 10724.1  1.00392e+00
 10724.7  1.01911e+00
 10725.4  1.04511e+00
 10726.0  1.05427e+00
 10726.7  1.04410e+00
 10727.3  1.04367e+00
 10727.9  1.04663e+00
 10728.6  1.05043e+00
 10729.2  1.05872e+00
 10729.8  1.05458e+00
 10730.5  1.04672e+00
 10731.1  1.04682e+00
 10731.7  1.05567e+00
 10732.4  1.05880e+00
 10733.0  1.04055e+00
 10733.6  1.02657e+00
 10734.3  1.01740e+00
 10734.9  1.00302e+00
 10735.5  9.99742e-01
 10736.2  1.00293e+00
 10736.8  1.00305e+00
 10737.4  9.92594e-01
 10738.1  9.98344e-01
 10738.7  1.00507e+00
 10739.3  1.00153e+00
 10740.0  1.00071e+00
 10740.6  1.00245e+00
 10741.2  9.99575e-01
 10741.9  9.90178e-01
 10742.5  9.95113e-01
 10743.1  1.00795e+00
 10743.8  1.01099e+00
 10744.4  1.01293e+00
 10745.0  1.00531e+00
 10745.7  1.00854e+00
 10746.3  1.00739e+00
 10746.9  1.00446e+00
 10747.6  9.99189e-01
 10748.2  1.00872e+00
 10748.8  1.01848e+00
 10749.5  1.04035e+00
 10750.1  1.06333e+00
 10750.8  1.06283e+00
 10751.4  1.04188e+00
 10752.0  1.03405e+00
 10752.7  1.03109e+00
 10753.3  1.01967e+00
 10753.9  1.02369e+00
 10754.6  1.03213e+00
 10755.2  1.02213e+00
 10755.8  1.01687e+00
 10756.5  1.02374e+00
 10757.1  1.01934e+00
 10757.7  1.01165e+00
 10758.4  1.00721e+00
 10759.0  1.01137e+00
 10759.6  1.00180e+00
 10760.3  9.96882e-01
 10760.9  1.00375e+00
 10761.5  9.95323e-01
 10762.2  9.96816e-01
 10762.8  9.99541e-01
 10763.4  9.93561e-01
 10764.1  9.95960e-01
 10764.7  9.90079e-01
 10765.3  9.79918e-01
 10766.0  9.81645e-01
 10766.6  9.90100e-01
 10767.2  9.92347e-01
 10767.9  9.99136e-01
 10768.5  9.96347e-01
 10769.1  9.93287e-01
 10769.8  9.99059e-01
 10770.4  9.96425e-01
 10771.0  9.98516e-01
 10771.7  9.95021e-01
 10772.3  9.90665e-01
 10773.0  1.00610e+00
 10773.6  1.00396e+00
 10774.2  9.91117e-01
 10774.9  9.82674e-01
 10775.5  9.93633e-01
 10776.1  9.96438e-01
 10776.8  9.75391e-01
 10777.4  9.75590e-01
 10778.0  9.93052e-01
 10778.7  9.89349e-01
 10779.3  9.82759e-01
 10779.9  9.74726e-01
 10780.6  9.78541e-01
 10781.2  9.93606e-01
 10781.8  9.96446e-01
 10782.5  1.00057e+00
 10783.1  1.01041e+00
 10783.7  9.98982e-01
 10784.4  9.87643e-01
 10785.0  9.93270e-01
 10785.6  9.93346e-01
 10786.3  9.99487e-01
 10786.9  9.98456e-01
 10787.5  1.00583e+00
 10788.2  1.01273e+00
 10788.8  1.00558e+00
 10789.4  9.90317e-01
