#\*l[\oA]	F(\*l)
 10909.2  1.04900e+00
 10909.8  1.06361e+00
 10910.4  1.07322e+00
 10911.1  1.06126e+00
 10911.7  1.06050e+00
 10912.4  1.05415e+00
 10913.0  1.05695e+00
 10913.6  1.04931e+00
 10914.3  1.05295e+00
 10914.9  1.05159e+00
 10915.5  1.06080e+00
 10916.2  1.05494e+00
 10916.8  1.06809e+00
 10917.4  1.06467e+00
 10918.1  1.07088e+00
 10918.7  1.05704e+00
 10919.3  1.06164e+00
 10920.0  1.04583e+00
 10920.6  1.01098e+00
 10921.2  9.87440e-01
 10921.9  9.67309e-01
 10922.5  9.95051e-01
 10923.1  9.52624e-01
 10923.8  9.95047e-01
 10924.4  1.02587e+00
 10925.0  1.00429e+00
 10925.7  1.03849e+00
 10926.3  1.03247e+00
 10926.9  1.00817e+00
 10927.6  1.02456e+00
 10928.2  1.02501e+00
 10928.8  1.00731e+00
 10929.5  1.00501e+00
 10930.1  1.01170e+00
 10930.7  1.01531e+00
 10931.4  1.00088e+00
 10932.0  1.03716e+00
 10932.6  1.05063e+00
 10933.3  1.06023e+00
 10933.9  1.09695e+00
 10934.6  1.15673e+00
 10935.2  1.18675e+00
 10935.8  1.21501e+00
 10936.5  1.22645e+00
 10937.1  1.17371e+00
 10937.7  1.18429e+00
 10938.4  1.16491e+00
 10939.0  1.15730e+00
 10939.6  1.15981e+00
 10940.3  1.14304e+00
 10940.9  1.11592e+00
 10941.5  1.04537e+00
 10942.2  1.02194e+00
 10942.8  9.85372e-01
 10943.4  9.90214e-01
 10944.1  9.92592e-01
 10944.7  9.80161e-01
 10945.3  9.76309e-01
 10946.0  1.00764e+00
 10946.6  9.97392e-01
 10947.2  1.03787e+00
 10947.9  1.05221e+00
 10948.5  1.01780e+00
 10949.1  1.02514e+00
 10949.8  1.03195e+00
 10950.4  1.03150e+00
 10951.0  1.03079e+00
 10951.7  1.04761e+00
 10952.3  1.04785e+00
 10952.9  1.05098e+00
 10953.6  1.04476e+00
 10954.2  1.04801e+00
 10954.8  1.03737e+00
 10955.5  1.05248e+00
 10956.1  1.03657e+00
 10956.8  1.07410e+00
 10957.4  1.06129e+00
 10958.0  1.05488e+00
 10958.7  1.02231e+00
 10959.3  1.04176e+00
 10959.9  1.03329e+00
 10960.6  1.04911e+00
 10961.2  1.05639e+00
 10961.8  1.05730e+00
 10962.5  1.05768e+00
 10963.1  1.04971e+00
 10963.7  1.05225e+00
 10964.4  1.04789e+00
 10965.0  1.04957e+00
 10965.6  1.02935e+00
 10966.3  1.02779e+00
 10966.9  1.04660e+00
 10967.5  1.02942e+00
 10968.2  1.03006e+00
 10968.8  1.04407e+00
