#\*l[\oA]	F(\*l)
 10729.5  8.75483e-01
 10730.1  9.28415e-01
 10730.8  8.73193e-01
 10731.4  9.03040e-01
 10732.0  9.74744e-01
 10732.7  9.45229e-01
 10733.3  9.37299e-01
 10733.9  9.41469e-01
 10734.6  9.03204e-01
 10735.2  9.57855e-01
 10735.9  9.22320e-01
 10736.5  9.69811e-01
 10737.1  9.04260e-01
 10737.8  9.11559e-01
 10738.4  8.43923e-01
 10739.0  9.11534e-01
 10739.7  8.80995e-01
 10740.3  9.07237e-01
 10740.9  8.90956e-01
 10741.6  9.57775e-01
 10742.2  9.65599e-01
 10742.8  9.29841e-01
 10743.5  9.20280e-01
 10744.1  9.06089e-01
 10744.7  8.63130e-01
 10745.4  8.78060e-01
 10746.0  8.94625e-01
 10746.6  8.92581e-01
 10747.3  8.49768e-01
 10747.9  8.09073e-01
 10748.5  7.92360e-01
 10749.2  7.45962e-01
 10749.8  7.79314e-01
 10750.4  7.82432e-01
 10751.1  6.91280e-01
 10751.7  6.39919e-01
 10752.3  6.24112e-01
 10753.0  6.34719e-01
 10753.6  5.93240e-01
 10754.2  6.03665e-01
 10754.9  6.36086e-01
 10755.5  4.59610e-01
 10756.1  3.84997e-01
 10756.8  2.88053e-01
 10757.4  2.36424e-01
 10758.0  3.13564e-01
 10758.7  2.70540e-01
 10759.3  2.37866e-01
 10760.0  2.67266e-01
 10760.6  2.05298e-01
 10761.2  1.96671e-01
 10761.9  1.60871e-01
 10762.5  2.19230e-01
 10763.1  2.45418e-01
 10763.8  2.16853e-01
 10764.4  2.15445e-01
 10765.0  3.04911e-01
 10765.7  3.28824e-01
 10766.3  2.88181e-01
 10766.9  3.10006e-01
 10767.6  4.20656e-01
 10768.2  5.03796e-01
 10768.8  5.39030e-01
 10769.5  7.84122e-01
 10770.1  8.23604e-01
 10770.7  8.86536e-01
 10771.4  9.63876e-01
 10772.0  1.15169e+00
 10772.6  1.18989e+00
 10773.3  1.31945e+00
 10773.9  1.44322e+00
 10774.5  1.48411e+00
 10775.2  1.61176e+00
 10775.8  1.68119e+00
 10776.4  1.82556e+00
 10777.1  1.90262e+00
 10777.7  1.96347e+00
 10778.3  2.09759e+00
 10779.0  2.25349e+00
 10779.6  2.32355e+00
 10780.2  2.47463e+00
 10780.9  2.60226e+00
 10781.5  2.63516e+00
 10782.2  2.69952e+00
 10782.8  2.87511e+00
 10783.4  2.92583e+00
 10784.1  3.00016e+00
 10784.7  3.06540e+00
 10785.3  3.18993e+00
 10786.0  3.22561e+00
 10786.6  3.22540e+00
 10787.2  3.30820e+00
 10787.9  3.36995e+00
 10788.5  3.33530e+00
 10789.1  3.38559e+00
 10789.8  3.37936e+00
 10790.4  3.36997e+00
 10791.0  3.47743e+00
 10791.7  3.50620e+00
 10792.3  3.47613e+00
 10792.9  3.46687e+00
 10793.6  3.45153e+00
 10794.2  3.53369e+00
 10794.8  3.53803e+00
 10795.5  3.51312e+00
 10796.1  3.57592e+00
 10796.7  3.57228e+00
 10797.4  3.57899e+00
 10798.0  3.57979e+00
 10798.6  3.59153e+00
 10799.3  3.54592e+00
 10799.9  3.55084e+00
 10800.5  3.50671e+00
 10801.2  3.48327e+00
 10801.8  3.55772e+00
 10802.4  3.57603e+00
 10803.1  3.57567e+00
 10803.7  3.64949e+00
 10804.4  3.68732e+00
 10805.0  3.64020e+00
 10805.6  3.63826e+00
 10806.3  3.64480e+00
 10806.9  3.60236e+00
 10807.5  3.61582e+00
 10808.2  3.63792e+00
 10808.8  3.68773e+00
 10809.4  3.66168e+00
 10810.1  3.65968e+00
 10810.7  3.73427e+00
 10811.3  3.64959e+00
 10812.0  3.56302e+00
 10812.6  3.70056e+00
 10813.2  3.67573e+00
 10813.9  3.68507e+00
 10814.5  3.72592e+00
 10815.1  3.65960e+00
 10815.8  3.66030e+00
 10816.4  3.62874e+00
 10817.0  3.61880e+00
 10817.7  3.57569e+00
 10818.3  3.62676e+00
 10818.9  3.64586e+00
 10819.6  3.60208e+00
 10820.2  3.65947e+00
 10820.8  3.66144e+00
 10821.5  3.71177e+00
 10822.1  3.70825e+00
 10822.7  3.66868e+00
 10823.4  3.69759e+00
 10824.0  3.75763e+00
 10824.6  3.72936e+00
 10825.3  3.66283e+00
 10825.9  3.71410e+00
 10826.6  3.75732e+00
 10827.2  3.82871e+00
 10827.8  3.77439e+00
 10828.5  3.78451e+00
 10829.1  3.75769e+00
 10829.7  3.81217e+00
 10830.4  3.87400e+00
 10831.0  3.90625e+00
 10831.6  3.85219e+00
 10832.3  3.72200e+00
 10832.9  3.74642e+00
 10833.5  3.78982e+00
 10834.2  3.75191e+00
 10834.8  3.71438e+00
 10835.4  3.68730e+00
 10836.1  3.68439e+00
 10836.7  3.73161e+00
 10837.3  3.77244e+00
 10838.0  3.74305e+00
 10838.6  3.66594e+00
 10839.2  3.66448e+00
 10839.9  3.66312e+00
 10840.5  3.71375e+00
 10841.1  3.66613e+00
 10841.8  3.59326e+00
 10842.4  3.65670e+00
 10843.0  3.64727e+00
 10843.7  3.59422e+00
 10844.3  3.61525e+00
 10844.9  3.61105e+00
 10845.6  3.66551e+00
 10846.2  3.62339e+00
 10846.8  3.63870e+00
 10847.5  3.67144e+00
 10848.1  3.71479e+00
 10848.8  3.70599e+00
 10849.4  3.71782e+00
 10850.0  3.62273e+00
 10850.7  3.65182e+00
 10851.3  3.64400e+00
 10851.9  3.69754e+00
 10852.6  3.68994e+00
 10853.2  3.64083e+00
 10853.8  3.65312e+00
 10854.5  3.66757e+00
 10855.1  3.69861e+00
 10855.7  3.69584e+00
 10856.4  3.60223e+00
 10857.0  3.60731e+00
 10857.6  3.62996e+00
 10858.3  3.63798e+00
 10858.9  3.59472e+00
 10859.5  3.74948e+00
 10860.2  3.79143e+00
 10860.8  3.48163e+00
 10861.4  3.45745e+00
 10862.1  3.59777e+00
 10862.7  3.57869e+00
 10863.3  3.62329e+00
 10864.0  3.65457e+00
 10864.6  3.63100e+00
 10865.2  3.66696e+00
 10865.9  3.62995e+00
 10866.5  3.67086e+00
 10867.1  3.70139e+00
 10867.8  3.70122e+00
 10868.4  3.66460e+00
 10869.0  3.66860e+00
 10869.7  3.67683e+00
 10870.3  3.68588e+00
 10871.0  3.64611e+00
 10871.6  3.60300e+00
 10872.2  3.67298e+00
 10872.9  3.68763e+00
 10873.5  3.62468e+00
 10874.1  3.70656e+00
 10874.8  3.64974e+00
 10875.4  3.55264e+00
 10876.0  3.53785e+00
 10876.7  3.53503e+00
 10877.3  3.51947e+00
 10877.9  3.49854e+00
 10878.6  3.45532e+00
 10879.2  3.38558e+00
 10879.8  3.42859e+00
 10880.5  3.35091e+00
 10881.1  3.30529e+00
 10881.7  3.20367e+00
