#\*l[\oA]	F(\*l)
 10958.9  1.55137e+00
 10959.6  1.45996e+00
 10960.2  1.41447e+00
 10960.8  1.42732e+00
 10961.5  1.43648e+00
 10962.1  1.43166e+00
 10962.7  1.40027e+00
 10963.4  1.39508e+00
 10964.0  1.39381e+00
 10964.6  1.36440e+00
 10965.3  1.31557e+00
 10965.9  1.29349e+00
 10966.5  1.28271e+00
 10967.2  1.27958e+00
 10967.8  1.28150e+00
 10968.4  1.26898e+00
 10969.1  1.25199e+00
 10969.7  1.23592e+00
 10970.3  1.24280e+00
 10971.0  1.24701e+00
 10971.6  1.24016e+00
 10972.2  1.20054e+00
 10972.9  1.13694e+00
 10973.5  1.15017e+00
 10974.2  1.19499e+00
 10974.8  1.23860e+00
 10975.4  1.18040e+00
 10976.1  1.08447e+00
 10976.7  1.09844e+00
 10977.3  1.14437e+00
 10978.0  1.14471e+00
 10978.6  1.10754e+00
 10979.2  1.14749e+00
 10979.9  1.14536e+00
 10980.5  1.11837e+00
 10981.1  1.12826e+00
 10981.8  1.09851e+00
 10982.4  1.09726e+00
 10983.0  1.10496e+00
 10983.7  1.07641e+00
 10984.3  1.08979e+00
 10984.9  1.11997e+00
 10985.6  1.07564e+00
 10986.2  1.06339e+00
 10986.8  1.11363e+00
 10987.5  1.11786e+00
 10988.1  1.05077e+00
 10988.7  1.03469e+00
 10989.4  1.08315e+00
 10990.0  1.07505e+00
 10990.6  1.08214e+00
 10991.3  1.09295e+00
 10991.9  1.08215e+00
 10992.5  1.11177e+00
 10993.2  1.05909e+00
 10993.8  9.72607e-01
 10994.4  9.98248e-01
 10995.1  1.02867e+00
 10995.7  1.00032e+00
 10996.4  1.03034e+00
 10997.0  1.06275e+00
 10997.6  1.06001e+00
 10998.3  1.04084e+00
 10998.9  1.04831e+00
 10999.5  1.02470e+00
 11000.2  1.03374e+00
 11000.8  1.07104e+00
 11001.4  1.05125e+00
 11002.1  9.82103e-01
 11002.7  9.64670e-01
 11003.3  9.88378e-01
 11004.0  1.01594e+00
 11004.6  1.00102e+00
 11005.2  1.04058e+00
 11005.9  1.07311e+00
 11006.5  9.98317e-01
 11007.1  9.30887e-01
 11007.8  9.76239e-01
 11008.4  1.03741e+00
 11009.0  1.00865e+00
 11009.7  1.03942e+00
 11010.3  1.03727e+00
 11010.9  1.06331e+00
 11011.6  1.09084e+00
 11012.2  1.05677e+00
 11012.8  1.08077e+00
 11013.5  1.01536e+00
